Rating (1-5),Ulasan,text_clean,text_clean_stemming
1,Sekedar masuk untuk pihak hotel bumi Surabaya...tolong untuk petugas parkirnya di benahi lagi...baru parkir di depan sebentar dah di usir suruh pindah parkir ke belakang dan cuma muter doang bayar saya  kecewa Yg bikin kecewanya lagi baru aja parkir sudah di usir-usir,sekedar masuk untuk pihak hotel bumi surabaya tolong untuk petugas parkirnya di benahi lagi baru parkir di depan sebentar sudah di usir disuruh pindah parkir ke belakang dan cuma muter doang bayar saya kecewa yang bikin kecewanya lagi baru saja parkir sudah di usir usir,dar bumi surabaya tolong tugas parkir benah parkir sebentar usir suruh pindah parkir muter bayar kecewa kecewa parkir usir usir
5,Tempatnya asri dan cozy. Cocok untuk relax dan pertemuan meeting,tempatnya asri dan cozy cocok untuk relax dan pertemuan meeting,asri cozy cocok relax temu meeting
5,Hotel nyaman dan juga bersahabat apalagi suasana tmpat makan mantab bro dekat dengan hutan buatan jd lebih rileks dan santai menikmati makanan,hotel nyaman dan juga bersahabat apalagi situasi tmpat makan mantab bro dekat dengan hutan buatan jadi lebih rileks dan santai menikmati makanan,sahabat situasi makan mantab hutan rileks santai nikmat makan
5,Kamarnya Bersih & Pelayanan Yang Bagus & Makanan Enak Semua & Mau Kemana Dekat Sekali 👍👍👍,kamar bersih pelayanan yang bagus makanan enak semua mau kemana dekat sekali,bersih layan makan
1,"petugas dan panitia covid tegas menindak utk tidak berdekatan duduk, tapi merokok di acara nikah diperbolehkan... padahal ada tulisan tidak boleh merokok.... payah!!!",petugas dan panitia covid tegas menindak untuk tidak berdekatan duduk tapi merokok di acara nikah diperbolehkan padahal ada tulisan tidak boleh merokok payah,tugas panitia covid tindak duduk rokok acara nikah tulis rokok payah
5,Mbak faridah. Trimakasih atas pelayanannya sangat baik sopan. Sukses selalu,mbak faridah trimakasih atas pelayanannya sangat baik sopan sukses selalu,mbak faridah trimakasih layan sopan sukses
5,"Memuaskan sekali di hotel ini. Tidak pernah mengecewakan. Room kamar selalu besar, lobby sangat nyaman, makanan tentu juaranya",memuaskan sekali di hotel ini tidak pernah mengecewakan room kamar selalu besar lobby sangat nyaman makanan tentu juaranya,muas kecewa room lobby makan juara
4,"Acara resepsi: suasana oke, makanan biasa sj.",acara resepsi situasi oke makanan biasa sj,acara resepsi situasi makan sj
1,Kamar bintang 5 kok seperti losmen. Tidak kedap suara. Berisik banget. Tamu sebelah kamar ngobrol saja kedengaran...,kamar bintang kok seperti losmen tidak kedap suara berisik banget tamu sebelah kamar mengobrol saja kedengaran,bintang losmen kedap suara berisik tamu belah obrol dengar
5,"Tempat rehat/hotel yang sangat asri dan tenang, walaupun agak berumur, namun begitu kental budaya Indonesia, terutama menu di saat breakfast. Recomended👍👍👍👍👍 …",tempat rehat hotel yang sangat asri dan tenang walaupun agak berumur namun begitu kental budaya indonesia terutama menu di saat breakfast recomended,rehat asri tenang umur kental budaya indonesia utama menu recomended
5,Hotelnya luas.. ramahh pelayannya.. aku disini sih pas seminarr. .bagus tempatnya.. tamannya indah.. makanannya enak banget.. coffee breaknya suka..,hotel luas ramahh pelayannya aku di sini sih ketika seminarr bagus tempatnya tamannya indah makanannya enak banget coffee breaknya suka,luas ramahh layan seminarr indah makan coffee breaknya suka
4,Kebetulan ada acara bukber ... Secara rasa makanan yg ada biasa aja... Yg bikin seru ambil makanan nya bisa smbil jalan jalan muterin resto yg ada...,kebetulan ada acara bukber secara rasa makanan yang ada biasa aja yang bikin seru ambil makanan ya bisa sambil jalan jalan muterin restoran yang ada,acara bukber makan seru ambil makan jalan jalan muterin
5,"Selain tempatnya di tengah kota Surabaya, tempat ini juga bagus untuk berbagai kegiatan. Hayyuk kunjungi Hotel Bumi Surabaya , menikmati keasrian taman di tengah sibuknya kota Surabaya Parkir hanya 4000/jam untu Motor",selain tempatnya di tengah kota surabaya tempat ini juga bagus untuk berbagai kegiatan hayyuk kunjungi hotel bumi surabaya menikmati keasrian taman di tengah sibuknya kota surabaya parkir hanya jam untu motor,kota surabaya giat hayyuk kunjung bumi surabaya nikmat asri sibuk kota surabaya parkir untu motor
5,"Mungkin bisa dikatakan satu2nya hotel di tengah2 kota surabaya dengan konsep resort ya hotel bumi surabaya ini, suasana hotelnya, taman2nya, bahkan breakfast areanya sampai alunan musiknya pun resort banget! So relaxing.. 👍 …",mungkin bisa dikatakan satunya hotel di tengah tengah kota surabaya dengan konsep resort iya hotel bumi surabaya ini situasi hotelnya tamannya bahkan breakfast areanya sampai alunan musiknya pun resort banget sok relaxing,kota surabaya konsep resort bumi surabaya situasi area alun musik resort relaxing
5,"Hotel yang sangat istimewa dengan restaurant yang menyediakan makanan"" khas jawa asli , dan kolam renang nya yang sangat luas untuk pelayanan nya sangat"" Ramah sekali 👍 …",hotel yang sangat istimewa dengan restaurant yang menyediakan makanan khas jawa asli dan kolam renang ya yang sangat luas untuk pelayanan ya sangat ramah sekali,istimewa restaurant sedia makan khas jawa asli renang luas layan ramah
5,"Hotel nya bagus dan sejuk, walaupun tergolong hotel yg sudah berumur tapi semua terawat, staf nya ramah2, fasilitas nya lengkap, anak2 senang, suasananya sperti di bali",hotel ya bagus dan sejuk walaupun tergolong hotel yang sudah berumur tapi semua terawat staf ya ramah fasilitas ya lengkap anak anak senang suasananya seperti di bali,sejuk golong umur awat staf ramah lengkap senang bal
5,"Hotel di tengah kota yang asri, menu makanan lengkap, pegawai yang ramah, tempat ibadah yg bersih, kamar yang nyaman, harga terjangkau, ada view untuk yang suka selfie",hotel di tengah kota yang asri menu makanan lengkap pegawai yang ramah tempat ibadah yang bersih kamar yang nyaman harga terjangkau ada view untuk yang suka swafoto,kota asri menu makan lengkap ramah ibadah bersih harga jangkau view suka swafoto
5,"Suasana klasik, kamar oke, makanan lumayan. Waffle nya alot sayangnya. Di kelas harganya, hotel ini paling recommended",situasi klasik kamar oke makanan lumayan waffle ya alot sayangnya di kelas harganya hotel ini paling recommended,situasi klasik makan lumayan waffle alot sayang kelas harga recommended
5,"Hotel yg sangaat bagus , dan nyaman, lokasipun ditengah kota,deket sekali dengan mall tunjungan plaza, bisa berjalan kaki dari hotel menuju TP",hotel yang sangaat bagus dan nyaman lokasipun ditengah kota deket sekali dengan mall tunjungan plaza bisa berjalan kaki dari hotel menuju tapi,sangaat kota deket mall tunjung plaza jalan kaki
3,"Untuk lunch,  variasi makanan tak banyak. Sushi keras n hambar, pastry gak ada tapi jajanan pasar lumayan. Sate enak.",untuk lunch variasi makanan tidak banyak sushi keras n hambar pastry tidak ada tapi jajanan pasar lumayan sate enak,lunch variasi makan sushi keras hambar pastry jajan pasar lumayan sate
4,Bagus kolam renang luas banyak taman makanan enak tapi sayang untuj hotel besar pelayanan kurang dan tidak ada welcome drink,bagus kolam renang luas banyak taman makanan enak tapi sayang untuj hotel besar pelayanan kurang dan tidak ada welcome drink,renang luas makan sayang untuj layan welcome drink
5,Hotelnya sangat bagus dan pegawainya ramah2 semua...🙂🙂,hotel sangat bagus dan pegawainya ramah semua,ramah
5,"Lokasi: Parkiran Luas dan screening pengamanan bagus. Suasana: Tenang, dan asri tempatnya Service: Excellence Service Improvement: Every employee knows the name of every single Loyalty customer",lokasi parkiran luas dan screening pengamanan bagus suasana tenang dan asri tempatnya service excellence service improvement every employee knows the name of every single loyalty customer,parkir luas screening aman tenang asri service excellence service improvement every employee knows the name of every single loyalty customer
5,Hotel dari zaman dulu hingga sekarang masih tetap bagus. Cocok nih buat yang mau menginap di hotel bintang 5. Recommended banget👍👍 …,hotel dari zaman dulu hingga sekarang masih tetap bagus cocok nih buat yang mau menginap di hotel bintang recommended banget,zaman cocok inap bintang recommended
4,Pernah dinner terkait acara Pasar Senggol. Menu nya cukup beragam dgn cita rasa enak & penyajian yg bagus.,pernah dinner terkait acara pasar senggol menu ya cukup beragam dengan cita rasa enak penyajian yang bagus,dinner kait acara pasar senggol menu agam cita saji
5,"Hotel yang recomend di surabaya jawa timur, suasana nya nyaman dan tempat strategis. Restoran sangat recomen buat kumpul2 sama keluarga ataupun sahabat",hotel yang recomend di surabaya jawa timur situasi ya nyaman dan tempat strategis restoran sangat recomen buat kumpul sama keluarga ataupun sahabat,recomend surabaya jawa timur situasi strategis recomen kumpul keluarga sahabat
5,"Kamar luas ,kamar mandi luas ,tempat fitness nyaman ,biarpun hotel sdh lama ,perawatan bagus dan makan pagi istimewa dengan aneka makanan tradisional ,worth it untuk family vacation",kamar luas kamar mandi luas tempat fitness nyaman biarpun hotel sudah lama perawatan bagus dan makan pagi istimewa dengan aneka makanan tradisional worth itu untuk family vacation,luas mandi luas fitness biarpun awat makan pagi istimewa aneka makan tradisional worth family vacation
5,"Hotel yang sangat bagus dan artistik, design interiornya keren, design kamar keren, konsep yang di tawarkan juga keren, pelayanan sangat baik, harga bagus dan banyak promo. good job.",hotel yang sangat bagus dan artistik design interiornya keren design kamar keren konsep yang di tawarkan juga keren pelayanan sangat baik harga bagus dan banyak promo good job,artistik design interior keren design keren konsep tawar keren layan harga promo job
5,"Hotel langganan sejak lama, kamar besar dan bersih, breakfast tiap hari ganti menu",hotel langganan sejak lama kamar besar dan bersih breakfast tiap hari ganti menu,langgan bersih ganti menu
5,"Hidangan buka puasa lengkap dan nikmat, mulai dari makanan Indonesia sampai teppanyaki",hidangan buka puasa lengkap dan nikmat mulai dari makanan indonesia sampai teppanyaki,hidang buka puasa lengkap nikmat makan indonesia teppanyaki
5,"tempat yg asri dan nyaman yg sesuai protocol kesehatan, penyambutan terhadap tamu ramah tamah serta bangunan juga megah serta hidangannya yg  lezat dg diiringgi lagu lagu yg merdu",tempat yang asri dan nyaman yang sesuai protocol kesehatan penyambutan terhadap tamu ramah tamah serta bangunan juga megah serta hidangannya yang lezat dengan diiringgi lagu lagu yang merdu,asri sesuai protocol sehat sambut tamu ramah tamah bangun megah hidang lezat diiringgi lagu lagu merdu
5,Tempat nya nyaman dan bersih asri cocok untuk liburan dan acara bisnis serta berkumpul dengan keluarga atau sahabat tempat makannya juga asri,tempat ya nyaman dan bersih asri cocok untuk liburan dan acara bisnis serta berkumpul dengan keluarga atau sahabat tempat makannya juga asri,bersih asri cocok libur acara bisnis kumpul keluarga sahabat makan asri
5,"Hotel yg sangat bagus dan pelayanan ramah,,ada dipusat kota (dekat TP),, makanan jg enak2 dan banyak spot foto yg bagus",hotel yang sangat bagus dan pelayanan ramah ada dipusat kota dekat tp makanan juga enak dan banyak spot foto yang bagus,layan ramah pusat kota makan spot foto
5,"Hotel Bintang 5 di jantung kota surabaya jl basuki rahmad lengkap dg segala fasilitasnya dan nyaman asri,  menu makanannya luar biasa lezat",hotel bintang di jantung kota surabaya jl basuki rahmad lengkap dengan segala fasilitasnya dan nyaman asri menu makanannya luar biasa lezat,bintang jantung kota surabaya basuki rahmad lengkap asri menu makan lezat
5,"Tempatnya nyaman, pelaayan juga ok. Pas di pintu masuk langsung di sambut dengan mbaknya. Seneng sm aroma serehnya pas di pintu masuk. Untuk kamarnya lumayan luas. Agak mahal juga tapi gpp.",tempatnya nyaman pelaayan juga ok ketika di pintu masuk langsung di sambut dengan mbaknya senang sama aroma serehnya ketika di pintu masuk untuk kamar lumayan luas agak mahal juga tapi gpp,pelaayan pintu sambut mbak senang aroma sereh pintu lumayan luas mahal
5,"Oke Terlalu banyak room service tny ini itu padahal sudah ada dont disturb Breakfast oke Pelayanan ramah Pool, sauna n jacuzzi panas dingin oke.. Kasur agak terlalu empuk",baik terlalu banyak room service tny ini itu padahal sudah ada dont disturb breakfast baik pelayanan ramah pool sauna n jacuzzi panas dingin oke kasur agak terlalu empuk,room service tny dont disturb layan ramah pool sauna jacuzzi panas dingin kasur empuk
5,"Tempat yg nyaman untuk menginap, suasana asrri di tengah kota panas, Makanan di resto pun sangat banyak variannya",tempat yang nyaman untuk menginap situasi asrri di tengah kota panas makanan di restoran pun sangat banyak variannya,inap situasi asrri kota panas makan varian
5,Hotelnya bagus cuma sayang terlalu kuno interiornya,hotel bagus cuma sayang terlalu kuno interiornya,sayang kuno interior
5,"Hotel langganan keluarga dari dulu hingga kini.. Suasana nyaman, tenang, dan asri. Cocok buat tempat istirahat..",hotel langganan keluarga dari dulu hingga kini situasi nyaman tenang dan asri cocok buat tempat istirahat,langgan keluarga situasi tenang asri cocok istirahat
5,"Menu buka puasa yang sangat komplit dengan pelayanan yang baik membuat harga ""all you can eat"" disini menjadi wajar. Intinya puas.",menu buka puasa yang sangat komplit dengan pelayanan yang baik membuat harga all eat di sini menjadi wajar intinya puas,menu buka puasa komplit layan harga all eat wajar inti puas
5,Hotel ini dekat city center. Parkirnya gampang. Resto arumanisnya berkesan banget. Pelayanannya ramah. Agak remang2 si tp kelihatan exotis,hotel ini dekat city center parkirnya gampang restoran arumanisnya berkesan banget pelayanannya ramah agak remang remang sih tapi kelihatan exotis,city center parkir gampang arumanisnya kesan layan ramah remang remang exotis
5,"Tempatnya sangat bersih, lobbynya nyaman, toilet umumnya juga enak, dilobbynya ada aroma khas yang membuat pengunjung enak menikmati waktu menunggu.",tempatnya sangat bersih lobbynya nyaman toilet umumnya juga enak dilobbynya ada aroma khas yang membuat pengunjung enak menikmati waktu menunggu,bersih lobbynya toilet dilobbynya aroma khas unjung nikmat tunggu
5,"Pelayanan nya baik, tempatnya juga nyaman, kamarnya juga enak, makanan nya enak enak. Recomended untuk berlibur dan bersantai",pelayanan ya baik tempatnya juga nyaman kamar juga enak makanan ya enak enak recomended untuk berlibur dan bersantai,layan makan recomended libur santa
1,Ada  satu bagian penerima tamu itu agak sombong orgnya agak tua. Walaupun dia sdh minta maaf.tapi hrs di buat pelajaran agar jgn kasar.kepada org.yg membawa tamu.,ada satu bagian penerima tamu itu agak sombong orgnya agak tua walaupun dia sudah meminta maaf tapi harus di buat pelajaran agar jangan kasar kepada org yg membawa tamu,terima tamu sombong orgnya tua maaf ajar kasar bawa tamu
4,"Salah satu hotel terbaik di Surabaya. Pelayanan dan keamanan bagus. Tempat bersih dan wangi. Tersedia parkiran mobil, motor, dan mushola yang berdekatan di belakang hotel.",salah satu hotel terbaik di surabaya pelayanan dan keamanan bagus tempat bersih dan wangi tersedia parkiran mobil motor dan mushola yang berdekatan di belakang hotel,salah surabaya layan aman bersih wangi sedia parkir mobil motor mushola
5,Suasana enak,situasi enak,situasi
5,"All can u eat nya mantap n puas, masakan nya enak semua ...maaf saking byk yg d mkn gak terfoto 🤭 …",allyoucaneat lu ya mantap n puas masakan ya enak semua maaf saking banyak yang di makin tidak terfoto,allyoucaneat lu puas masakan maaf saking foto
4,"Good, kurang nyamanya liftnya cuma 2 unit yang jalan jadi kelamaan nunggu apalagi jam2 checkout",good kurang nyamanya liftnya cuma unit yang jalan jadi kelamaan menunggu apalagi jam check out,nyamanya lift unit jalan tunggu
1,Kamar terutama ranjang sangat berdebu saya di 1658 air berwarna coklat saat saya isi bathub untuk  5⭐hotel payah sih,kamar terutama ranjang sangat berdebu saya di air berwarna coklat saat saya isi bathub untuk hotel buruk sih,utama ranjang debu air warna coklat isi bathub buruk
5,"Hotel yang strategis dan nyaman, dengan kolam renang yang cukup luas, lokasi breakfast yang asri dikelilingi taman, dan tidak lupa kamar yang luas dengan fasilitas kamar yang mantap",hotel yang strategis dan nyaman dengan kolam renang yang cukup luas lokasi breakfast yang asri dikelilingi taman dan tidak lupa kamar yang luas dengan fasilitas kamar yang mantap,strategis renang luas asri keliling luas
4,"Suasana ok untuk acara bukber, mohon menunya lebih variatif lagi.. bukan hanya spot2 nya yg dibagi dengan menu yg sama",situasi baik untuk acara bukber mohon menunya lebih variatif lagi bukan hanya spot ya yang dibagi dengan menu yang sama,situasi acara bukber menu variatif spot menu
1,"tlg diubah aturannya,masa ojol masuk suruh lepas jaket..hubungannya apa coba",tolong diubah aturannya masa ojol masuk disuruh lepas jaket hubungannya apa coba,tolong ubah atur ojol suruh lepas jaket hubung
5,"hotel yang luas, kesini untuk dinner all you can eat. bisa menikmati pemandangan taman yang indah. recommended place",hotel yang luas kesini untuk dinner allyoucaneat eat bisa menikmati pemandangan taman yang indah recommended place,luas kesini dinner allyoucaneat eat nikmat pandang indah recommended place
5,waktu bulan puasa 1 kantor berbuka bersama di hotel bumi surabaya makan ambil sendiri dan ada 100 lebih menu makan mantap,waktu bulan puasa kantor berbuka bersama di hotel bumi surabaya makan ambil sendiri dan ada lebih menu makan mantap,puasa kantor buka bumi surabaya makan ambil menu makan
5,Super nyaman dengan Indonesia ambience yg kental. Jangan lupa coba menu nasi goreng jawa-nya. Enak! Siapkan deposit.,super nyaman dengan indonesia ambience yang kental jangan lupa coba menu nasi goreng jawa nya enak siapkan deposit,super indonesia ambience kental menu nasi goreng jawa deposit
4,Nginep di junior suite room hqrga 7.9 juta gara2 voucher belum dikirim krn kesalahan travel agen. 80 meter persegi. Ajiib,menginap di junior suite room hqrga juta gara gara voucher belum dikirim karena kesalahan travel agen meter persegi ajiib,inap junior suite room hqrga juta gara gara voucher kirim salah travel agen meter persegi ajiib
5,Hotel bintang lima harga bersahabat. Makanan nya enak. Karena bangunan lama ya gitu harap maklum,hotel bintang lima harga bersahabat makanan ya enak karena bangunan lama iya begitu harap maklum,bintang harga sahabat makan bangun harap maklum
5,Hotel tua tetapi tetap menjaga kualitasnya. Kamar nyaman dan bersih. Makan pagi bervariatif sekali. Cocok unt Jawa Timuran.,hotel tua tetapi tetap menjaga kualitasnya kamar nyaman dan bersih makan pagi bervariatif sekali cocok unt jawa timuran,tua jaga kualitas bersih makan pagi variatif cocok unt jawa timur
5,"Best Staycation hotel. Kamarnya luas ada bathtub, sunyi, menu sarapan banyak pilihan dan rasanya enak",best staycation hotel kamar luas ada bathtub sunyi menu sarapan banyak pilihan dan rasanya enak,staycation luas bathtub sunyi menu sarap pilih
5,"Hotel bumi yang bagus kamar nya luas kamar mandi bagus, dan menu makanan yang enak enak rekomendasi buat wisatawan yg mau menginap di sini saya sangat puas",hotel bumi yang bagus kamar ya luas kamar mandi bagus dan menu makanan yang enak enak rekomendasi buat wisatawan yang mau menginap di sini saya sangat puas,bumi luas mandi menu makan rekomendasi wisatawan inap puas
5,Nuansa hijau ditengah kota surabaya. Aroma hotel yg enak... Tempat makan pagi-siang-malam yg asyik dengan all u can eat harga terjangkau dan enak,nuansa hijau ditengah kota surabaya aroma hotel yang enak tempat makan pagi siang malam yang asyik dengan allyoucaneat lu harga terjangkau dan enak,nuansa hijau kota surabaya aroma makan pagi siang malam asyik allyoucaneat lu harga jangkau
5,"Kamarnya nyaman, makanannya enak dan di pusat kota jadi akses gampang ke mana saja",kamar nyaman makanannya enak dan di pusat kota jadi akses gampang ke mana saja,makan pusat kota akses gampang
5,"Hotel termewah disurabaya, pelayanannya baik, kamarnya sangat luas dan sangat lengkap, yg paling saya sukai makanannya banyak pilihan dan enaaaaaak.. terutama bakmi jowo dan nasgor nya juara",hotel termewah disurabaya pelayanannya baik kamar sangat luas dan sangat lengkap yang paling saya sukai makanannya banyak pilihan dan enak terutama bakmi jowo dan nasgor ya juara,mewah disurabaya layan luas lengkap suka makan pilih utama bakmi jowo nasgor juara
5,Hotel sejuk dgn suasana banyak tanaman hijau.. Tp maaf...parkir-nya agak mahal...🙏,hotel sejuk dengan situasi banyak tanaman hijau tapi maaf parkir nya agak mahal,sejuk situasi tanam hijau maaf parkir mahal
5,Hotelnya di tengah kota bagus..luas..nyaman...pelayannya ramah2...restourannya komplit masakan memanja kan lidah...,hotel di tengah kota bagus luas nyaman pelayannya ramah restourannya komplit masakan memanja kan lidah,kota luas layan ramah restourannya komplit masakan manja lidah
5,Walopun nuansanya masih jadul tp cukup dpt point relaxnya di tempat sini.. Menu breakfast yg tradisional membuat kita kangen sama kota surabaya,walopun nuansanya masih jadul tapi cukup dapat point relaxnya di tempat sini menu breakfast yang tradisional membuat kita kangen sama kota surabaya,walopun nuansa jadul point relaxnya menu tradisional kangen kota surabaya
5,"Bukber with teamwork PT. Piramida Teknologi Informasi  Tempat yang instagramable banget dan cocok untuk semua kalangan dengan berbagai menu mulai dari indonesianfood, koreanfood, japanesfood, arabianfood dll masih banyak dan hingga kue/jajanan maupun minuman tradisional juga ada..  Harganya juga gak terlalu mahal karena dengan bugjed segitu per orang bisa menikmati semua hidangan yang disediakan disana.. Kalau kata bahasa jawanya *sak mbledosmu*😅",bukber with teamwork pt piramida teknologi informasi tempat yang instagramable banget dan cocok untuk semua kalangan dengan berbagai menu mulai dari indonesianfood koreanfood japanesfood arabianfood dan lain lain masih banyak dan hingga kue jajanan maupun minuman tradisional juga ada harganya juga tidak terlalu mahal karena dengan bugjed segitu per orang bisa menikmati semua hidangan yang disediakan disana kalau kata bahasa jawanya sak mbledosmu,bukber with teamwork pt piramida teknologi informasi instagramable cocok kalang menu indonesianfood koreanfood japanesfood arabianfood kue jajan minum tradisional harga mahal bugjed segitu nikmat hidang sedia bahasa jawanya sak mbledosmu
4,"Makanan disini lumayan enak namun pelayanan karyawannya masih kurang, bahkan mereka bisa bercanda dan ketawa -ketawa cukup keras padahal ada pengunjung .",makanan di sini lumayan enak namun pelayanan karyawannya masih kurang bahkan mereka bisa bercanda dan ketawa ketawa cukup keras padahal ada pengunjung,makan lumayan layan karyawannya canda ketawa ketawa keras unjung
4,"Bangunan luas, parkir luas. Area hijau asri, nyaman dan ademmm. Recomended buat yg nyari hotel suasana jaman dulu yg luas, ijo2 dan adem",bangunan luas parkir luas area hijau asri nyaman dan adem recomended buat yang mencari hotel situasi jaman dulu yang luas ijo dan adem,bangun luas parkir luas area hijau asri adem recomended situasi jaman luas ijo adem
5,"Tempat nyaman, pelayanan ramah, hidangan sarapan paginya mantap, fasilitas swiming pool & fitnes oke",tempat nyaman pelayanan ramah hidangan sarapan paginya mantap fasilitas swiming pool fitnes baik,layan ramah hidang sarap pagi swiming pool fitnes
5,"Ini untuk kedua kalinya saya menginap, yg pertama  ditahun 2015.. Pelayanan chekin cepat, kamar bersih, suasana nyaman. Dan prokes covid19 dijalankan..",ini untuk kedua kalinya saya menginap yang pertama ditahun pelayanan chekin cepat kamar bersih situasi nyaman dan prokes covid dijalankan,inap layan chekin cepat bersih situasi prokes covid jalan
5,Hotel bagus ditengah kota Surabaya yang dulu dikelola oleh Hyatt. Makanan ditempat ini enak baik yang tradisionil maupun kuliner manca negara,hotel bagus ditengah kota surabaya yang dulu dikelola oleh hyatt makanan ditempat ini enak baik yang tradisionil maupun kuliner manca negara,kota surabaya kelola hyatt makan tradisionil kuliner manca negara
5,Baru kali ini nemu makanan hotel yang enak. Pelayanan sangat ramah. Tetapi pintu masuk ke receptionistnya jauh,baru kali ini nemu makanan hotel yang enak pelayanan sangat ramah tetapi pintu masuk ke receptionistnya jauh,nemu makan layan ramah pintu receptionistnya
5,Salah satu all you can eat terbaik di Surabaya. Very recommended.,salah satu allyoucaneat terbaik di surabaya very recommended,salah allyoucaneat surabaya very recommended
5,Cuma kesana sekali doang. Diundang kawinan. Makanan lumayan. Tempat enak garden party,cuma kesana sekali doang diundang kawinan makanan lumayan tempat enak garden party,kesana undang kawin makan lumayan garden party
4,"Tempat yang nyaman untuk menginap, petugas reception ramah dan proses check in cepat.. untuk makanan di restoran saya nilai 4 dari 5",tempat yang nyaman untuk menginap petugas reception ramah dan proses check ini cepat untuk makanan di restoran saya nilai dari,inap tugas reception ramah proses cepat makan nilai
5,Masuk langsung kerasa sekali kenyamanannya dgn aroma terapi yg menyegarkan tatanan yg rapi nyaman serasa seperti di pegunungan asri padahal di tengah2 kota Surabaya yg ga kebayang gmn panas dan macetnya kota ini,masuk langsung kerasa sekali kenyamanannya dengan aroma terapi yang menyegarkan tatanan yang rapi nyaman serasa seperti di pegunungan asri padahal di tengah tengah kota surabaya yang tidak terbayang bagaimana panas dan macetnya kota ini,aroma terapi segar tatanan rapi serasa gunung asri kota surabaya bayang panas macet kota
5,Hotel yg elegan dan asri Pelayanannya baik sekali Menu dan cita rasanya sangat baik Area parkir sangat luas,hotel yang elegan dan asri pelayanannya baik sekali menu dan cita rasanya sangat baik area parkir sangat luas,elegan asri layan menu cita area parkir luas
4,"Tempat nya estetik, harga nya juga terjangkau. Tapi kurang detail. Ada beberapa tombol lampu di kmr yg rusak dan belom diganti",tempat ya estetik harga ya juga terjangkau tapi kurang detail ada beberapa tombol lampu di kmr yang rusak dan belum diganti,estetik harga jangkau detail tombol lampu kmr rusak ganti
1,"E - tiket tidak keluar, selanjutnya pakek kartu Tol, setelah pulang rapat di denda 30 rb. . . . .😒😒😒",e tiket tidak keluar selanjutnya pakai kartu tol setelah pulang rapat di denda rb,tiket kartu tol pulang rapat denda rb
5,"Terima kasih. Saran saya cuma satu, barang nya segera di antar ke kamar hotel. Semoga hotel bumi Surabaya segera dibenahi. Terima kasih",terima kasih saran saya cuma satu barang ya segera di antar ke kamar hotel semoga hotel bumi surabaya segera dibenahi terima kasih,terima kasih saran barang moga bumi surabaya benah terima kasih
5,"Salah Satu hotel terbaik di Surabaya. hotel bintang 5 dan pertama kali masuk langsung merasakan aroma"" melati yg tradisional banget",salah satu hotel terbaik di surabaya hotel bintang dan pertama kali masuk langsung merasakan aroma melati yang tradisional banget,salah surabaya bintang aroma melati tradisional
4,"Temannya nyaman dan sejuk, pelayanan standard, bentuk bangunan modern, cocok untuk menginap dan bersantai atau hanya untuk sekedar makan bareng teman",temannya nyaman dan sejuk pelayanan standard bentuk bangunan modern cocok untuk menginap dan bersantai atau hanya untuk sekedar makan bareng teman,teman sejuk layan standard bentuk bangun modern cocok inap santa dar makan bareng teman
5,"Hotel dengan konsep resort ditengah kota Surabaya, menjadikan oase tersendiri buat kota Surabaya yg panas. Makan paginya mantaaapp, kamarnya besar2",hotel dengan konsep resort ditengah kota surabaya menjadikan oase tersendiri buat kota surabaya yang panas makan paginya mantapp kamar besar,konsep resort kota surabaya oase kota surabaya panas makan pagi mantapp
5,"Tempat nyaman, ramah ramah Fo nya, sarapan enak dan kamar juga bersih",tempat nyaman ramah ramah fo nya sarapan enak dan kamar juga bersih,ramah ramah fo sarap bersih
5,"Lokasi Bagus dipusat Kota. Kamar Luas Kolam renang sangat besar, ada kolam anak anak dan kolam air hangat. Sarapan sangat bervariasi & rasa sangat enak",lokasi bagus dipusat kota kamar luas kolam renang sangat besar ada kolam anak anak dan kolam air hangat sarapan sangat bervariasi rasa sangat enak,pusat kota luas renang air hangat sarap variasi
5,"Service nya sangat baik dan memuaskan. Kamar terawat dan tidak bau apek, menandakan maintenance dijalankan sebaik mungkin. Overall sangat baik.",service ya sangat baik dan memuaskan kamar terawat dan tidak bau apek menandakan maintenance dijalankan sebaik mungkin overall sangat baik,service muas awat bau apek tanda maintenance jalan overall
4,"Semua standar bintang 5, tp kebersihan di kamar mandi kurang. Tempat shower kurang bersih, lantai dan dinding licin",semua standar bintang tapi kebersihan di kamar mandi kurang tempat shower kurang bersih lantai dan dinding licin,standar bintang bersih mandi shower bersih lantai dinding licin
4,"Sering mampir ke sana, beberapa kali lunch/ dinner, beberapa kali ngurus kerjaan. Untuk makanan emang taste good, varian banyak, pokoknya silakan isi terus sampe full.",sering mampir ke sana beberapa kali lunch dinner beberapa kali mengurus kerjaan untuk makanan memang taste good varian banyak pokoknya silakan isi terus sampai full,mampir lunch dinner urus makan taste varian pokok sila isi full
5,Lokasi strategis di tengah kota Surabaya suasana hotel nya nyaman & asri dan makanannya di resto enak2 dengan berbagai menu pilihan.,lokasi strategis di tengah kota surabaya situasi hotel ya nyaman asri dan makanannya di restoran enak dengan berbagai menu pilihan,strategis kota surabaya situasi asri makan menu pilih
